"x_pos","y_pos","num_kills"
135,140,"18"
78,106,"18"
71,82,"18"
117,30,"18"
62,114,"18"
139,86,"18"
17,105,"18"
105,100,"18"
137,129,"18"
52,53,"18"
10,101,"18"
137,128,"18"
113,57,"18"
93,55,"18"
82,132,"18"
33,132,"18"
43,118,"18"
140,102,"18"
8,73,"18"
138,54,"18"
134,137,"18"
89,59,"18"
101,53,"18"
51,84,"18"
11,109,"18"
140,134,"18"
48,70,"18"
96,93,"18"
96,95,"18"
95,57,"18"
79,132,"18"
29,122,"18"
132,27,"18"
15,129,"18"
91,92,"18"
78,58,"18"
84,50,"18"
130,25,"18"
121,12,"18"
125,117,"18"
124,18,"18"
87,46,"18"
117,16,"18"
88,8,"18"
91,60,"18"
85,104,"18"
62,49,"18"
31,133,"18"
71,93,"18"
21,22,"18"
33,108,"18"
14,112,"17"
70,44,"17"
65,60,"17"
52,114,"17"
40,42,"17"
24,126,"17"
102,103,"17"
50,54,"17"
106,103,"17"
76,7,"17"
113,45,"17"
138,43,"17"
31,136,"17"
49,74,"17"
25,74,"17"
102,99,"17"
89,57,"17"
124,22,"17"
66,47,"17"
87,50,"17"
48,71,"17"
53,51,"17"
9,116,"17"
124,112,"17"
131,28,"17"
106,30,"17"
110,20,"17"
37,133,"17"
86,97,"17"
10,116,"17"
140,67,"17"
112,109,"17"
30,125,"17"
46,71,"17"
97,93,"17"
57,111,"17"
32,108,"17"
90,58,"17"
73,90,"17"
47,136,"17"
46,53,"17"
136,125,"17"
127,128,"17"
121,24,"17"
126,24,"17"
102,96,"17"
137,38,"17"
72,11,"17"
139,49,"17"
26,75,"17"
128,29,"17"
140,72,"17"
99,10,"17"
60,90,"17"
117,43,"17"
97,72,"17"
100,107,"17"
69,133,"17"
37,71,"17"
135,49,"17"
99,45,"17"
38,130,"17"
127,26,"17"
140,60,"17"
76,9,"17"
101,101,"17"
49,45,"17"
108,35,"17"
123,25,"17"
98,43,"17"
138,129,"17"
101,54,"17"
135,46,"17"
102,71,"17"
104,51,"17"
20,75,"17"
48,54,"17"
38,78,"17"
50,97,"17"
106,17,"17"
127,29,"17"
32,104,"17"
84,56,"17"
78,98,"17"
35,95,"17"
40,115,"17"
119,70,"17"
107,33,"17"
61,85,"17"
138,77,"17"
49,59,"17"
48,135,"17"
116,42,"17"
81,135,"17"
78,49,"17"
136,33,"17"
10,117,"17"
23,14,"17"
22,123,"17"
80,140,"17"
22,16,"17"
78,99,"17"
11,122,"17"
45,8,"17"
137,71,"17"
45,132,"17"
35,135,"17"
13,101,"17"
115,13,"17"
129,17,"17"
113,63,"17"
85,98,"17"
37,81,"17"
138,47,"17"
101,55,"17"
65,45,"17"
65,115,"17"
44,52,"17"
57,58,"17"
85,46,"17"
97,45,"17"
106,21,"17"
79,48,"17"
106,105,"17"
115,112,"17"
73,133,"17"
137,43,"17"
35,85,"17"
29,80,"17"
31,135,"17"
73,9,"17"
59,71,"17"
8,67,"17"
103,73,"17"
14,23,"17"
140,95,"17"
64,97,"17"
70,8,"17"
52,76,"17"
65,99,"17"
29,111,"17"
101,81,"17"
11,15,"17"
93,59,"17"
105,46,"17"
52,78,"17"
110,17,"17"
86,8,"17"
48,116,"17"
35,103,"17"
127,30,"17"
110,18,"17"
54,59,"17"
127,53,"17"
109,34,"17"
107,107,"17"
22,13,"17"
15,9,"17"
11,101,"17"
24,124,"17"
33,69,"17"
58,104,"17"
123,128,"17"
112,16,"17"
125,73,"17"
13,107,"17"
45,46,"17"
128,128,"17"
105,112,"17"
116,65,"17"
43,50,"17"
116,74,"17"
68,85,"17"
75,102,"17"
74,139,"17"
107,16,"17"
125,122,"17"
14,9,"17"
131,42,"17"
77,8,"17"
96,43,"17"
106,112,"17"
88,108,"17"
7,67,"17"
113,64,"17"
57,51,"17"
104,76,"17"
109,104,"17"
121,23,"17"
80,135,"17"
69,46,"17"
103,27,"17"
69,49,"17"
54,50,"17"
57,110,"17"
82,9,"17"
71,101,"17"
93,74,"17"
125,28,"17"
85,125,"17"
133,50,"17"
103,132,"17"
103,99,"17"
9,99,"17"
125,32,"17"
56,112,"17"
83,56,"17"
139,132,"17"
14,108,"17"
112,37,"17"
90,84,"17"
71,49,"17"
41,133,"17"
78,101,"17"
117,45,"17"
85,102,"17"
70,42,"17"
102,14,"17"
17,8,"17"
137,39,"17"
97,44,"17"
138,108,"17"
84,9,"17"
68,92,"17"
137,48,"17"
98,132,"17"
129,20,"17"
75,48,"17"
54,112,"17"
97,140,"17"
72,111,"17"
120,33,"17"
59,74,"17"
37,137,"17"
70,63,"17"
28,126,"17"
105,75,"17"
128,30,"17"
81,61,"17"
106,106,"17"
99,89,"17"
66,97,"17"
125,134,"17"
46,107,"17"
19,21,"17"
7,99,"17"
97,47,"17"
9,102,"17"
72,114,"17"
63,87,"17"
129,30,"17"
50,45,"17"
119,16,"17"
10,99,"17"
29,130,"17"
13,111,"17"
118,15,"17"
45,122,"17"
74,112,"17"
61,50,"17"
128,19,"17"
50,76,"17"
136,126,"17"
40,131,"17"
103,12,"17"
108,99,"17"
124,13,"17"
120,126,"17"
123,19,"17"
112,36,"17"
118,28,"17"
122,16,"17"
125,24,"17"
56,58,"17"
42,120,"17"
75,8,"17"
23,21,"17"
76,50,"17"
28,118,"17"
60,73,"17"
80,10,"17"
26,123,"17"
13,105,"17"
121,127,"17"
79,102,"17"
134,129,"17"
21,133,"17"
47,43,"17"
17,104,"17"
119,21,"17"
43,134,"17"
42,47,"17"
98,48,"17"
45,45,"17"
20,22,"17"
102,66,"17"
139,90,"17"
126,20,"17"
137,90,"17"
68,48,"17"
36,101,"17"
40,44,"17"
10,118,"17"
47,116,"17"
30,120,"17"
138,57,"17"
48,138,"17"
124,16,"17"
25,127,"17"
32,136,"17"
122,24,"17"
105,17,"17"
96,96,"17"
18,9,"17"
113,106,"17"
93,62,"17"
57,52,"17"
134,126,"17"
138,135,"17"
13,125,"17"
42,116,"17"
80,62,"17"
118,24,"17"
104,14,"17"
103,106,"17"
33,136,"17"
36,129,"17"
134,39,"17"
73,139,"17"
124,126,"17"
131,102,"17"
78,137,"17"
108,113,"17"
83,55,"17"
129,136,"17"
47,50,"17"
56,51,"17"
26,73,"17"
9,117,"17"
94,71,"17"
76,116,"17"
57,131,"17"
116,67,"17"
21,120,"17"
59,102,"17"
36,134,"17"
47,87,"17"
72,46,"17"
117,67,"17"
57,114,"17"
82,8,"17"
89,60,"16"
100,82,"16"
135,125,"16"
11,16,"16"
34,109,"16"
32,73,"16"
48,123,"16"
94,10,"16"
41,118,"16"
125,128,"16"
24,20,"16"
83,132,"16"
89,61,"16"
20,23,"16"
78,57,"16"
31,74,"16"
90,111,"16"
107,87,"16"
8,71,"16"
24,75,"16"
7,86,"16"
40,112,"16"
100,13,"16"
17,130,"16"
125,14,"16"
10,119,"16"
102,12,"16"
45,49,"16"
109,35,"16"
41,131,"16"
107,98,"16"
76,25,"16"
30,115,"16"
8,74,"16"
37,131,"16"
139,141,"16"
96,58,"16"
133,47,"16"
115,62,"16"
36,138,"16"
132,20,"16"
67,78,"16"
18,14,"16"
95,61,"16"
46,115,"16"
55,52,"16"
69,13,"16"
15,111,"16"
13,109,"16"
12,20,"16"
114,66,"16"
116,41,"16"
80,99,"16"
47,48,"16"
104,108,"16"
116,22,"16"
105,74,"16"
129,113,"16"
93,53,"16"
126,73,"16"
33,137,"16"
37,90,"16"
127,24,"16"
139,105,"16"
32,133,"16"
30,93,"16"
25,22,"16"
129,130,"16"
125,135,"16"
32,88,"16"
49,54,"16"
132,40,"16"
46,85,"16"
76,139,"16"
21,16,"16"
51,10,"16"
129,25,"16"
109,75,"16"
44,81,"16"
59,125,"16"
60,101,"16"
67,8,"16"
92,37,"16"
37,138,"16"
138,140,"16"
59,63,"16"
81,140,"16"
110,107,"16"
106,16,"16"
112,19,"16"
122,31,"16"
131,124,"16"
80,98,"16"
132,124,"16"
98,40,"16"
141,141,"16"
14,110,"16"
36,132,"16"
37,134,"16"
98,46,"16"
101,46,"16"
87,47,"16"
35,98,"16"
139,57,"16"
126,135,"16"
92,98,"16"
35,111,"16"
125,30,"16"
75,87,"16"
121,131,"16"
45,47,"16"
55,8,"16"
119,29,"16"
139,81,"16"
112,108,"16"
21,121,"16"
41,132,"16"
125,120,"16"
126,17,"16"
140,83,"16"
86,138,"16"
135,42,"16"
39,128,"16"
14,10,"16"
16,99,"16"
92,10,"16"
42,132,"16"
81,50,"16"
85,91,"16"
71,45,"16"
140,137,"16"
98,58,"16"
138,87,"16"
113,132,"16"
101,83,"16"
110,77,"16"
131,49,"16"
116,38,"16"
112,51,"16"
100,56,"16"
133,39,"16"
61,113,"16"
48,8,"16"
20,13,"16"
61,110,"16"
23,124,"16"
140,75,"16"
134,41,"16"
49,55,"16"
25,9,"16"
127,20,"16"
77,118,"16"
96,138,"16"
101,78,"16"
126,123,"16"
106,18,"16"
7,93,"16"
73,134,"16"
120,132,"16"
139,137,"16"
136,68,"16"
57,76,"16"
100,79,"16"
30,135,"16"
94,92,"16"
136,94,"16"
33,116,"16"
18,116,"16"
70,139,"16"
85,56,"16"
36,111,"16"
76,59,"16"
83,52,"16"
107,106,"16"
140,76,"16"
37,96,"16"
122,123,"16"
43,115,"16"
100,12,"16"
125,119,"16"
128,136,"16"
104,11,"16"
85,59,"16"
41,125,"16"
94,45,"16"
68,97,"16"
139,131,"16"
100,78,"16"
69,8,"16"
52,52,"16"
7,70,"16"
11,102,"16"
75,49,"16"
66,138,"16"
139,103,"16"
36,39,"16"
95,11,"16"
101,12,"16"
98,95,"16"
30,94,"16"
50,52,"16"
121,123,"16"
7,106,"16"
107,21,"16"
101,49,"16"
53,113,"16"
44,120,"16"
124,28,"16"
74,66,"16"
108,32,"16"
72,47,"16"
130,40,"16"
99,39,"16"
96,60,"16"
133,30,"16"
19,24,"16"
77,50,"16"
139,75,"16"
138,139,"16"
23,16,"16"
129,123,"16"
36,83,"16"
116,39,"16"
72,117,"16"
31,132,"16"
32,105,"16"
88,59,"16"
13,108,"16"
61,88,"16"
95,17,"16"
16,70,"16"
126,18,"16"
123,63,"16"
124,133,"16"
30,107,"16"
26,99,"16"
136,83,"16"
12,9,"16"
113,52,"16"
105,22,"16"
8,79,"16"
141,61,"16"
32,135,"16"
126,49,"16"
74,102,"16"
44,47,"16"
137,104,"16"
98,72,"16"
91,64,"16"
119,27,"16"
100,80,"16"
38,127,"16"
78,59,"16"
101,51,"16"
119,37,"16"
127,50,"16"
11,116,"16"
44,138,"16"
44,116,"16"
30,90,"16"
139,79,"16"
121,20,"16"
115,57,"16"
44,45,"16"
33,105,"16"
102,32,"16"
78,56,"16"
107,22,"16"
131,112,"16"
94,97,"16"
45,81,"16"
88,107,"16"
96,44,"16"
139,76,"16"
75,140,"16"
26,128,"16"
130,39,"16"
10,110,"16"
118,18,"16"
31,134,"16"
16,129,"16"
122,33,"16"
16,35,"16"
34,136,"16"
135,48,"16"
35,108,"16"
132,43,"16"
140,54,"16"
126,22,"16"
47,59,"16"
38,36,"16"
51,47,"16"
136,128,"16"
129,117,"16"
91,95,"16"
12,116,"16"
66,128,"16"
88,48,"16"
133,42,"16"
23,19,"16"
109,12,"16"
21,11,"16"
140,90,"16"
135,43,"16"
47,117,"16"
98,12,"16"
83,102,"16"
117,111,"16"
34,72,"16"
9,16,"16"
58,108,"16"
104,53,"16"
78,35,"16"
45,68,"16"
102,140,"16"
136,138,"16"
96,73,"16"
116,71,"16"
59,106,"16"
73,140,"16"
121,122,"16"
108,105,"16"
94,59,"16"
66,90,"16"
50,60,"16"
108,34,"16"
130,122,"16"
12,106,"16"
45,64,"16"
16,11,"16"
33,77,"16"
21,20,"16"
20,98,"16"
91,9,"16"
33,106,"16"
54,114,"16"
41,72,"16"
16,107,"16"
103,105,"16"
84,10,"16"
7,92,"16"
98,138,"16"
77,136,"16"
98,10,"16"
48,49,"16"
134,43,"16"
22,133,"16"
67,9,"16"
108,49,"16"
23,130,"16"
139,67,"16"
79,98,"16"
99,24,"16"
10,121,"16"
58,9,"16"
15,118,"16"
95,44,"16"
66,139,"16"
123,21,"16"
91,34,"16"
96,45,"16"
125,26,"16"
131,118,"16"
76,140,"16"
80,48,"16"
138,125,"16"
61,125,"16"
51,8,"16"
92,59,"16"
18,111,"16"
42,115,"16"
28,135,"16"
113,76,"16"
34,100,"16"
96,100,"16"
29,129,"16"
136,48,"16"
94,33,"16"
31,80,"16"
52,58,"16"
70,45,"16"
73,47,"16"
9,65,"16"
128,23,"15"
129,24,"15"
73,50,"15"
120,50,"15"
113,13,"15"
12,109,"15"
12,66,"15"
99,26,"15"
30,112,"15"
99,46,"15"
88,44,"15"
129,137,"15"
140,141,"15"
26,98,"15"
21,96,"15"
130,121,"15"
33,91,"15"
51,77,"15"
109,50,"15"
24,76,"15"
112,119,"15"
130,51,"15"
32,91,"15"
74,8,"15"
100,138,"15"
48,7,"15"
99,56,"15"
107,100,"15"
85,61,"15"
14,6,"15"
108,23,"15"
121,27,"15"
121,26,"15"
139,122,"15"
8,94,"15"
23,126,"15"
12,69,"15"
51,54,"15"
116,72,"15"
51,50,"15"
87,61,"15"
138,56,"15"
124,117,"15"
75,137,"15"
79,119,"15"
10,14,"15"
11,66,"15"
126,119,"15"
60,105,"15"
52,115,"15"
125,72,"15"
105,106,"15"
26,76,"15"
103,67,"15"
131,123,"15"
29,95,"15"
66,96,"15"
13,67,"15"
112,64,"15"
87,34,"15"
55,113,"15"
84,102,"15"
97,110,"15"
131,114,"15"
112,43,"15"
126,19,"15"
18,8,"15"
78,48,"15"
80,19,"15"
34,137,"15"
108,104,"15"
120,26,"15"
135,86,"15"
55,114,"15"
71,112,"15"
71,139,"15"
134,50,"15"
90,131,"15"
11,124,"15"
62,80,"15"
83,57,"15"
135,137,"15"
74,140,"15"
35,81,"15"
68,12,"15"
12,122,"15"
109,16,"15"
117,24,"15"
34,79,"15"
39,130,"15"
28,125,"15"
130,120,"15"
140,66,"15"
99,102,"15"
99,55,"15"
106,104,"15"
46,63,"15"
17,100,"15"
131,55,"15"
44,117,"15"
115,75,"15"
25,122,"15"
60,51,"15"
102,54,"15"
84,140,"15"
111,127,"15"
19,117,"15"
57,130,"15"
135,124,"15"
60,50,"15"
85,115,"15"
104,109,"15"
65,100,"15"
112,117,"15"
49,116,"15"
139,35,"15"
110,36,"15"
14,116,"15"
105,109,"15"
82,51,"15"
129,28,"15"
83,35,"15"
122,19,"15"
38,61,"15"
97,60,"15"
85,65,"15"
130,30,"15"
22,134,"15"
114,45,"15"
140,85,"15"
72,50,"15"
67,90,"15"
110,14,"15"
127,31,"15"
74,111,"15"
54,55,"15"
133,141,"15"
29,96,"15"
39,129,"15"
54,77,"15"
80,117,"15"
68,140,"15"
120,19,"15"
46,7,"15"
108,110,"15"
42,117,"15"
16,6,"15"
27,129,"15"
133,78,"15"
125,136,"15"
10,111,"15"
9,47,"15"
117,68,"15"
118,32,"15"
123,121,"15"
15,107,"15"
79,19,"15"
8,97,"15"
10,94,"15"
124,128,"15"
8,98,"15"
73,46,"15"
17,10,"15"
27,128,"15"
47,52,"15"
105,51,"15"
53,76,"15"
107,76,"15"
100,134,"15"
62,113,"15"
93,33,"15"
138,137,"15"
46,43,"15"
27,118,"15"
132,114,"15"
42,125,"15"
29,79,"15"
52,77,"15"
126,25,"15"
45,11,"15"
137,130,"15"
115,41,"15"
60,106,"15"
30,75,"15"
29,128,"15"
69,99,"15"
135,127,"15"
104,75,"15"
94,140,"15"
128,27,"15"
51,11,"15"
42,8,"15"
34,81,"15"
138,42,"15"
51,114,"15"
80,9,"15"
137,64,"15"
103,16,"15"
107,19,"15"
50,140,"15"
47,54,"15"
28,116,"15"
124,21,"15"
97,40,"15"
93,45,"15"
102,85,"15"
78,9,"15"
87,65,"15"
40,132,"15"
102,105,"15"
9,6,"15"
108,15,"15"
141,76,"15"
54,138,"15"
37,78,"15"
77,112,"15"
104,134,"15"
134,139,"15"
51,57,"15"
97,133,"15"
131,137,"15"
108,19,"15"
32,92,"15"
107,23,"15"
24,74,"15"
47,45,"15"
26,114,"15"
132,45,"15"
93,97,"15"
83,140,"15"
124,29,"15"
27,122,"15"
115,70,"15"
59,112,"15"
58,100,"15"
141,51,"15"
16,103,"15"
122,92,"15"
32,77,"15"
100,14,"15"
36,128,"15"
88,9,"15"
127,18,"15"
72,9,"15"
15,24,"15"
41,126,"15"
88,60,"15"
26,136,"15"
86,58,"15"
136,78,"15"
122,18,"15"
57,50,"15"
56,111,"15"
11,22,"15"
16,106,"15"
38,92,"15"
136,47,"15"
133,27,"15"
139,58,"15"
25,123,"15"
46,51,"15"
21,10,"15"
41,10,"15"
52,55,"15"
79,97,"15"
79,103,"15"
18,25,"15"
110,19,"15"
40,36,"15"
131,45,"15"
137,79,"15"
138,73,"15"
98,90,"15"
44,51,"15"
107,35,"15"
82,52,"15"
137,126,"15"
14,89,"15"
78,103,"15"
67,93,"15"
26,18,"15"
121,48,"15"
90,138,"15"
99,48,"15"
76,47,"15"
100,48,"15"
33,133,"15"
107,99,"15"
23,18,"15"
140,64,"15"
135,54,"15"
100,44,"15"
100,100,"15"
49,78,"15"
79,106,"15"
38,114,"15"
60,113,"15"
12,22,"15"
67,49,"15"
101,105,"15"
123,133,"15"
105,108,"15"
96,32,"15"
72,87,"15"
83,138,"15"
137,137,"15"
26,129,"15"
31,78,"15"
115,18,"15"
66,99,"15"
36,135,"15"
84,35,"15"
134,46,"15"
139,140,"15"
35,110,"15"
122,72,"15"
46,44,"15"
77,110,"15"
15,48,"15"
38,131,"15"
32,132,"15"
113,15,"15"
103,30,"15"
138,50,"15"
114,32,"15"
43,39,"15"
139,78,"15"
89,109,"15"
120,76,"15"
20,17,"15"
139,110,"15"
107,18,"15"
137,83,"15"
57,109,"15"
71,39,"15"
67,98,"15"
34,128,"15"
101,108,"15"
35,133,"15"
139,138,"15"
8,93,"15"
103,15,"15"
128,137,"15"
12,6,"15"
104,23,"15"
131,41,"15"
117,32,"15"
129,27,"15"
50,53,"15"
73,7,"15"
23,75,"15"
119,121,"15"
45,83,"15"
116,33,"15"
73,48,"15"
72,59,"15"
15,23,"15"
117,15,"15"
50,137,"15"
138,105,"15"
89,62,"15"
22,132,"15"
132,121,"15"
99,72,"15"
55,77,"15"
103,104,"15"
110,13,"15"
80,52,"15"
87,102,"15"
46,47,"15"
94,42,"15"
42,37,"15"
111,17,"15"
49,10,"15"
33,102,"15"
94,24,"15"
55,16,"15"
123,126,"15"
131,25,"15"
91,140,"15"
81,52,"15"
99,70,"15"
98,51,"15"
121,18,"15"
103,74,"15"
106,12,"15"
29,22,"15"
67,43,"15"
102,107,"15"
23,6,"15"
77,64,"15"
39,132,"15"
18,119,"15"
118,21,"15"
139,77,"15"
40,134,"15"
123,18,"15"
140,56,"15"
100,77,"15"
69,93,"15"
78,102,"15"
120,32,"15"
61,43,"15"
119,73,"15"
73,136,"15"
37,113,"15"
16,26,"15"
87,41,"15"
48,75,"15"
55,55,"15"
38,134,"15"
74,116,"15"
104,105,"15"
49,79,"15"
78,139,"15"
34,99,"15"
125,55,"15"
18,31,"15"
86,140,"15"
49,139,"15"
43,49,"15"
138,89,"15"
113,32,"15"
138,103,"15"
88,114,"15"
135,136,"15"
118,36,"15"
59,110,"15"
45,65,"15"
80,34,"15"
95,91,"15"
8,112,"15"
105,14,"15"
79,12,"15"
28,119,"15"
103,31,"15"
97,43,"15"
99,42,"15"
52,8,"15"
99,79,"15"
108,106,"15"
99,77,"15"
53,130,"15"
111,16,"15"
101,50,"15"
90,59,"15"
48,132,"15"
24,121,"15"
112,47,"15"
11,114,"15"
16,92,"15"
21,12,"15"
53,115,"15"
112,39,"15"
131,47,"15"
51,56,"15"
122,118,"15"
130,18,"15"
130,119,"14"
97,42,"14"
59,114,"14"
21,14,"14"
38,113,"14"
133,45,"14"
12,125,"14"
50,123,"14"
39,34,"14"
12,84,"14"
78,105,"14"
9,98,"14"
37,73,"14"
111,64,"14"
138,128,"14"
37,130,"14"
16,105,"14"
28,115,"14"
43,46,"14"
130,26,"14"
107,34,"14"
141,67,"14"
115,38,"14"
16,110,"14"
127,15,"14"
116,43,"14"
96,11,"14"
37,82,"14"
118,52,"14"
116,111,"14"
126,104,"14"
124,51,"14"
96,47,"14"
104,133,"14"
15,119,"14"
51,140,"14"
31,94,"14"
123,124,"14"
93,70,"14"
33,104,"14"
141,65,"14"
7,77,"14"
68,130,"14"
87,105,"14"
34,7,"14"
116,45,"14"
46,136,"14"
95,45,"14"
112,116,"14"
142,108,"14"
45,52,"14"
86,114,"14"
134,135,"14"
48,44,"14"
122,20,"14"
42,91,"14"
63,9,"14"
18,10,"14"
57,140,"14"
48,47,"14"
24,97,"14"
94,44,"14"
108,13,"14"
87,103,"14"
49,137,"14"
51,37,"14"
83,48,"14"
45,117,"14"
22,21,"14"
70,100,"14"
48,42,"14"
120,27,"14"
70,11,"14"
17,73,"14"
139,133,"14"
103,28,"14"
110,21,"14"
77,48,"14"
42,114,"14"
40,127,"14"
19,94,"14"
97,99,"14"
19,9,"14"
113,39,"14"
32,129,"14"
131,19,"14"
51,138,"14"
79,58,"14"
68,16,"14"
78,118,"14"
17,118,"14"
105,11,"14"
137,66,"14"
32,116,"14"
102,65,"14"
128,113,"14"
101,15,"14"
15,102,"14"
121,49,"14"
30,134,"14"
16,120,"14"
72,81,"14"
126,120,"14"
53,123,"14"
10,103,"14"
138,132,"14"
40,129,"14"
94,70,"14"
93,21,"14"
38,72,"14"
38,126,"14"
15,7,"14"
35,112,"14"
9,43,"14"
50,115,"14"
70,107,"14"
118,26,"14"
98,62,"14"
22,128,"14"
116,30,"14"
7,78,"14"
54,16,"14"
99,13,"14"
107,111,"14"
27,121,"14"
82,10,"14"
72,51,"14"
83,51,"14"
136,40,"14"
48,65,"14"
102,29,"14"
8,70,"14"
108,114,"14"
85,68,"14"
31,75,"14"
48,40,"14"
102,109,"14"
12,75,"14"
85,49,"14"
57,49,"14"
105,101,"14"
58,35,"14"
84,36,"14"
107,17,"14"
16,114,"14"
46,118,"14"
56,109,"14"
24,98,"14"
97,10,"14"
139,95,"14"
78,136,"14"
111,15,"14"
96,111,"14"
27,130,"14"
42,6,"14"
91,63,"14"
100,41,"14"
124,119,"14"
102,80,"14"
46,64,"14"
136,51,"14"
32,115,"14"
97,16,"14"
62,22,"14"
44,105,"14"
79,136,"14"
128,20,"14"
30,116,"14"
87,49,"14"
88,43,"14"
96,10,"14"
131,85,"14"
93,60,"14"
112,110,"14"
76,49,"14"
131,66,"14"
49,136,"14"
106,114,"14"
87,108,"14"
26,25,"14"
12,18,"14"
122,26,"14"
113,19,"14"
112,63,"14"
108,98,"14"
51,78,"14"
42,74,"14"
139,116,"14"
54,12,"14"
109,115,"14"
98,88,"14"
25,125,"14"
131,44,"14"
116,112,"14"
140,108,"14"
16,81,"14"
7,18,"14"
14,87,"14"
136,123,"14"
110,50,"14"
96,41,"14"
84,97,"14"
50,116,"14"
45,74,"14"
135,138,"14"
128,52,"14"
61,47,"14"
36,98,"14"
14,107,"14"
23,20,"14"
136,127,"14"
138,93,"14"
101,40,"14"
133,43,"14"
121,21,"14"
115,33,"14"
139,136,"14"
58,114,"14"
128,119,"14"
24,118,"14"
15,117,"14"
39,60,"14"
131,74,"14"
55,115,"14"
134,140,"14"
11,112,"14"
139,65,"14"
83,117,"14"
19,28,"14"
108,103,"14"
114,58,"14"
105,25,"14"
25,99,"14"
22,121,"14"
78,50,"14"
77,96,"14"
52,7,"14"
123,123,"14"
110,15,"14"
34,78,"14"
69,126,"14"
44,104,"14"
25,16,"14"
98,71,"14"
109,47,"14"
132,34,"14"
72,112,"14"
122,126,"14"
47,139,"14"
12,64,"14"
74,7,"14"
41,71,"14"
121,124,"14"
32,72,"14"
16,73,"14"
114,76,"14"
7,91,"14"
130,114,"14"
22,118,"14"
50,50,"14"
33,80,"14"
24,117,"14"
29,113,"14"
120,30,"14"
140,77,"14"
21,9,"14"
88,85,"14"
128,50,"14"
126,30,"14"
81,19,"14"
27,14,"14"
40,46,"14"
68,129,"14"
7,73,"14"
39,61,"14"
7,71,"14"
54,137,"14"
115,31,"14"
117,37,"14"
117,44,"14"
14,118,"14"
135,81,"14"
8,61,"14"
8,54,"14"
55,112,"14"
131,30,"14"
127,19,"14"
132,123,"14"
97,25,"14"
61,112,"14"
85,37,"14"
93,138,"14"
33,81,"14"
105,27,"14"
44,132,"14"
14,98,"14"
119,39,"14"
98,140,"14"
123,117,"14"
116,70,"14"
36,110,"14"
60,111,"14"
69,92,"14"
21,13,"14"
90,137,"14"
11,81,"14"
131,120,"14"
117,23,"14"
22,127,"14"
14,111,"14"
70,93,"14"
74,13,"14"
69,96,"14"
9,87,"14"
52,135,"14"
126,72,"14"
139,85,"14"
78,96,"14"
131,80,"14"
100,75,"14"
20,25,"14"
101,107,"14"
135,39,"14"
106,98,"14"
17,26,"14"
68,116,"14"
24,131,"14"
66,44,"14"
104,106,"14"
140,80,"14"
132,44,"14"
43,59,"14"
99,44,"14"
22,96,"14"
69,100,"14"
29,121,"14"
27,64,"14"
15,10,"14"
85,9,"14"
76,117,"14"
107,101,"14"
64,114,"14"
136,52,"14"
46,134,"14"
83,36,"14"
40,126,"14"
103,141,"14"
14,128,"14"
14,109,"14"
39,135,"14"
103,14,"14"
124,131,"14"
11,21,"14"
24,122,"14"
135,45,"14"
28,15,"14"
133,104,"14"
71,116,"14"
100,139,"14"
102,77,"14"
56,114,"14"
113,44,"14"
34,82,"14"
101,77,"14"
13,117,"14"
89,47,"14"
99,139,"14"
100,39,"14"
88,58,"14"
124,122,"14"
98,102,"14"
121,14,"14"
52,139,"14"
97,61,"14"
53,139,"14"
45,89,"14"
105,103,"14"
48,48,"14"
25,24,"14"
96,91,"14"
137,65,"14"
45,121,"14"
70,49,"14"
79,95,"14"
140,98,"14"
45,134,"14"
15,127,"14"
104,27,"14"
83,54,"14"
67,140,"14"
76,101,"14"
139,69,"14"
123,122,"14"
133,75,"14"
77,137,"14"
87,8,"14"
19,116,"14"
102,102,"14"
131,81,"14"
122,64,"14"
120,130,"14"
112,48,"14"
13,110,"14"
89,46,"14"
140,88,"14"
16,102,"14"
92,9,"14"
111,118,"14"
122,29,"14"
43,123,"14"
118,20,"14"
132,76,"14"
26,131,"14"
7,83,"14"
27,99,"14"
78,47,"14"
139,135,"14"
12,62,"14"
51,123,"14"
74,48,"14"
56,50,"14"
17,72,"14"
72,115,"14"
105,34,"14"
79,33,"14"
81,58,"14"
54,78,"14"
23,22,"14"
51,132,"14"
29,118,"14"
43,9,"14"
84,123,"14"
24,29,"14"
116,40,"14"
30,82,"14"
117,73,"14"
63,140,"14"
96,132,"14"
133,122,"14"
19,120,"14"
15,109,"14"
99,58,"14"
78,21,"14"
133,110,"14"
138,52,"14"
132,138,"14"
54,126,"13"
86,106,"13"
133,121,"13"
79,7,"13"
21,24,"13"
68,89,"13"
109,111,"13"
35,40,"13"
107,26,"13"
32,134,"13"
85,63,"13"
41,44,"13"
116,75,"13"
42,43,"13"
88,115,"13"
124,123,"13"
132,140,"13"
106,25,"13"
120,128,"13"
60,74,"13"
132,47,"13"
99,80,"13"
38,132,"13"
60,99,"13"
109,112,"13"
16,100,"13"
58,110,"13"
136,74,"13"
103,107,"13"
46,135,"13"
104,29,"13"
25,18,"13"
133,69,"13"
131,77,"13"
67,138,"13"
34,135,"13"
61,41,"13"
78,132,"13"
97,33,"13"
113,111,"13"
47,51,"13"
46,42,"13"
135,109,"13"
142,111,"13"
10,7,"13"
106,109,"13"
88,66,"13"
13,72,"13"
85,105,"13"
107,105,"13"
80,118,"13"
21,21,"13"
129,22,"13"
47,8,"13"
29,138,"13"
79,9,"13"
120,28,"13"
96,9,"13"
