"year","season","team","bans","ban_order","num_bans","ban_percentage","total_bans"
"2016","Summer","blueBans","Swain",2,"24","1.69","1417"
"2016","Summer","blueBans","Braum",2,"24","1.69","1417"
"2016","Summer","blueBans","Olaf",2,"24","1.69","1417"
"2016","Summer","blueBans","Kassadin",2,"23","1.62","1417"
"2016","Summer","blueBans","TahmKench",2,"23","1.62","1417"
"2016","Summer","blueBans","Gnar",2,"22","1.55","1417"
"2016","Summer","blueBans","Cassiopeia",2,"22","1.55","1417"
"2016","Summer","blueBans","Ashe",2,"19","1.34","1417"
"2016","Summer","blueBans","Lissandra",2,"18","1.27","1417"
"2016","Summer","blueBans","TwistedFate",2,"18","1.27","1417"
"2016","Summer","blueBans","Lucian",2,"17","1.20","1417"
"2016","Summer","blueBans","Jhin",2,"17","1.20","1417"
"2016","Summer","blueBans","Gragas",2,"16","1.13","1417"
"2016","Summer","blueBans","Caitlyn",2,"16","1.13","1417"
"2016","Summer","blueBans","Jax",2,"15","1.06","1417"
"2016","Summer","blueBans","Alistar",2,"15","1.06","1417"
"2016","Summer","blueBans","Ezreal",2,"15","1.06","1417"
"2016","Summer","blueBans","Jayce",2,"14","0.99","1417"
"2016","Summer","blueBans","Zyra",2,"13","0.92","1417"
"2016","Summer","blueBans","Ekko",2,"13","0.92","1417"
"2016","Summer","blueBans","Fiora",2,"12","0.85","1417"
"2016","Summer","blueBans","Syndra",2,"10","0.71","1417"
"2016","Summer","blueBans","Kalista",2,"9","0.64","1417"
"2016","Summer","blueBans","Maokai",2,"7","0.49","1417"
"2016","Summer","blueBans","Rumble",2,"7","0.49","1417"
"2016","Summer","blueBans","Graves",2,"7","0.49","1417"
"2016","Summer","blueBans","Anivia",2,"6","0.42","1417"
"2016","Summer","blueBans","Illaoi",2,"6","0.42","1417"
"2016","Summer","blueBans","AurelionSol",2,"6","0.42","1417"
"2016","Summer","blueBans","Zed",2,"6","0.42","1417"
"2016","Summer","blueBans","Poppy",2,"5","0.35","1417"
"2016","Summer","blueBans","Kennen",2,"5","0.35","1417"
"2016","Summer","blueBans","Thresh",2,"5","0.35","1417"
"2016","Summer","blueBans","Zilean",2,"5","0.35","1417"
"2016","Summer","blueBans","Taric",2,"4","0.28","1417"
"2016","Summer","blueBans","Soraka",2,"4","0.28","1417"
"2016","Summer","blueBans","Twitch",2,"4","0.28","1417"
"2016","Summer","blueBans","Fizz",2,"4","0.28","1417"
"2016","Summer","blueBans","Corki",2,"3","0.21","1417"
"2016","Summer","blueBans","KogMaw",2,"3","0.21","1417"
"2016","Summer","blueBans","LeeSin",2,"2","0.14","1417"
"2016","Summer","blueBans","Orianna",2,"2","0.14","1417"
"2016","Summer","blueBans","Rengar",2,"2","0.14","1417"
"2016","Summer","blueBans","Janna",2,"2","0.14","1417"
"2016","Summer","blueBans","Diana",2,"2","0.14","1417"
"2016","Summer","blueBans","Blitzcrank",2,"2","0.14","1417"
"2016","Summer","blueBans","JarvanIV",2,"2","0.14","1417"
"2016","Summer","blueBans","Veigar",2,"2","0.14","1417"
"2016","Summer","blueBans","Leona",2,"2","0.14","1417"
"2016","Summer","blueBans","Morgana",2,"1","0.07","1417"
"2016","Summer","blueBans","Udyr",2,"1","0.07","1417"
"2016","Summer","blueBans","Draven",2,"1","0.07","1417"
"2016","Summer","blueBans","Nami",2,"1","0.07","1417"
"2016","Summer","blueBans","Ivern",2,"1","0.07","1417"
"2016","Summer","blueBans","Sona",2,"1","0.07","1417"
"2016","Summer","blueBans","Brand",2,"1","0.07","1417"
"2016","Summer","blueBans","Mordekaiser",2,"1","0.07","1417"
"2016","Summer","blueBans","MissFortune",2,"1","0.07","1417"
"2016","Summer","blueBans","Ryze",3,"107","7.61","1406"
"2016","Summer","blueBans","Vladimir",3,"103","7.33","1406"
"2016","Summer","blueBans","Nidalee",3,"79","5.62","1406"
"2016","Summer","blueBans","Karma",3,"63","4.48","1406"
"2016","Summer","blueBans","Trundle",3,"63","4.48","1406"
"2016","Summer","blueBans","Azir",3,"50","3.56","1406"
"2016","Summer","blueBans","RekSai",3,"49","3.49","1406"
"2016","Summer","blueBans","Shen",3,"45","3.20","1406"
"2016","Summer","blueBans","Kindred",3,"43","3.06","1406"
"2016","Summer","blueBans","Bard",3,"40","2.84","1406"
"2016","Summer","blueBans","Sivir",3,"39","2.77","1406"
"2016","Summer","blueBans","Gragas",3,"34","2.42","1406"
"2016","Summer","blueBans","Elise",3,"32","2.28","1406"
"2016","Summer","blueBans","Swain",3,"31","2.20","1406"
"2016","Summer","blueBans","Gangplank",3,"30","2.13","1406"
"2016","Summer","blueBans","Ashe",3,"28","1.99","1406"
"2016","Summer","blueBans","Braum",3,"27","1.92","1406"
"2016","Summer","blueBans","Malzahar",3,"26","1.85","1406"
"2016","Summer","blueBans","Viktor",3,"26","1.85","1406"
"2016","Summer","blueBans","Jhin",3,"25","1.78","1406"
"2016","Summer","blueBans","Irelia",3,"24","1.71","1406"
"2016","Summer","blueBans","Cassiopeia",3,"24","1.71","1406"
"2016","Summer","blueBans","Lucian",3,"24","1.71","1406"
"2016","Summer","blueBans","Gnar",3,"23","1.64","1406"
"2016","Summer","blueBans","Ekko",3,"22","1.56","1406"
"2016","Summer","blueBans","Olaf",3,"20","1.42","1406"
"2016","Summer","blueBans","Leblanc",3,"18","1.28","1406"
"2016","Summer","blueBans","AurelionSol",3,"18","1.28","1406"
"2016","Summer","blueBans","Anivia",3,"17","1.21","1406"
"2016","Summer","blueBans","Hecarim",3,"17","1.21","1406"
"2016","Summer","blueBans","Syndra",3,"17","1.21","1406"
"2016","Summer","blueBans","TwistedFate",3,"15","1.07","1406"
"2016","Summer","blueBans","TahmKench",3,"14","1.00","1406"
"2016","Summer","blueBans","Zyra",3,"13","0.92","1406"
"2016","Summer","blueBans","Varus",3,"13","0.92","1406"
"2016","Summer","blueBans","Kassadin",3,"12","0.85","1406"
"2016","Summer","blueBans","Lissandra",3,"12","0.85","1406"
"2016","Summer","blueBans","Fizz",3,"12","0.85","1406"
"2016","Summer","blueBans","Taliyah",3,"10","0.71","1406"
"2016","Summer","blueBans","Maokai",3,"10","0.71","1406"
"2016","Summer","blueBans","Alistar",3,"10","0.71","1406"
"2016","Summer","blueBans","Zilean",3,"10","0.71","1406"
"2016","Summer","blueBans","Jax",3,"9","0.64","1406"
"2016","Summer","blueBans","Kennen",3,"8","0.57","1406"
"2016","Summer","blueBans","Graves",3,"8","0.57","1406"
"2016","Summer","blueBans","Caitlyn",3,"8","0.57","1406"
"2016","Summer","blueBans","LeeSin",3,"7","0.50","1406"
"2016","Summer","blueBans","Fiora",3,"7","0.50","1406"
"2016","Summer","blueBans","Lulu",3,"6","0.43","1406"
"2016","Summer","blueBans","Zed",3,"6","0.43","1406"
"2016","Summer","blueBans","Poppy",3,"5","0.36","1406"
"2016","Summer","blueBans","Illaoi",3,"4","0.28","1406"
"2016","Summer","blueBans","Rumble",3,"4","0.28","1406"
"2016","Summer","blueBans","Soraka",3,"3","0.21","1406"
"2016","Summer","blueBans","Taric",3,"3","0.21","1406"
"2016","Summer","blueBans","Jayce",3,"3","0.21","1406"
"2016","Summer","blueBans","Kalista",3,"3","0.21","1406"
"2016","Summer","blueBans","Twitch",3,"3","0.21","1406"
"2016","Summer","blueBans","Thresh",3,"3","0.21","1406"
"2016","Summer","blueBans","Ezreal",3,"2","0.14","1406"
"2016","Summer","blueBans","Nami",3,"2","0.14","1406"
"2016","Summer","blueBans","Quinn",3,"2","0.14","1406"
"2016","Summer","blueBans","Leona",3,"2","0.14","1406"
"2016","Summer","blueBans","MissFortune",3,"1","0.07","1406"
"2016","Summer","blueBans","Ivern",3,"1","0.07","1406"
"2016","Summer","blueBans","Zac",3,"1","0.07","1406"
"2016","Summer","blueBans","Shaco",3,"1","0.07","1406"
"2016","Summer","blueBans","Yasuo",3,"1","0.07","1406"
"2016","Summer","blueBans","KogMaw",3,"1","0.07","1406"
"2016","Summer","blueBans","Ahri",3,"1","0.07","1406"
"2016","Summer","blueBans","Janna",3,"1","0.07","1406"
"2016","Summer","blueBans","Draven",3,"1","0.07","1406"
"2016","Summer","blueBans","Evelynn",3,"1","0.07","1406"
"2016","Summer","blueBans","Corki",3,"1","0.07","1406"
"2016","Summer","blueBans","Skarner",3,"1","0.07","1406"
"2016","Summer","blueBans","Rengar",3,"1","0.07","1406"
"2016","Summer","redBans","Nidalee",1,"214","15.06","1421"
"2016","Summer","redBans","Vladimir",1,"157","11.05","1421"
"2016","Summer","redBans","Ryze",1,"110","7.74","1421"
"2016","Summer","redBans","Azir",1,"75","5.28","1421"
"2016","Summer","redBans","Shen",1,"59","4.15","1421"
"2016","Summer","redBans","Bard",1,"44","3.10","1421"
"2016","Summer","redBans","Taliyah",1,"41","2.89","1421"
"2016","Summer","redBans","Sivir",1,"40","2.81","1421"
"2016","Summer","redBans","Malzahar",1,"37","2.60","1421"
"2016","Summer","redBans","Syndra",1,"31","2.18","1421"
"2016","Summer","redBans","TwistedFate",1,"28","1.97","1421"
"2016","Summer","redBans","Elise",1,"26","1.83","1421"
"2016","Summer","redBans","Gangplank",1,"26","1.83","1421"
"2016","Summer","redBans","Trundle",1,"23","1.62","1421"
"2016","Summer","redBans","RekSai",1,"23","1.62","1421"
"2016","Summer","redBans","Braum",1,"23","1.62","1421"
"2016","Summer","redBans","Kindred",1,"22","1.55","1421"
"2016","Summer","redBans","Caitlyn",1,"22","1.55","1421"
"2016","Summer","redBans","Karma",1,"22","1.55","1421"
"2016","Summer","redBans","Jhin",1,"20","1.41","1421"
"2016","Summer","redBans","Leblanc",1,"19","1.34","1421"
"2016","Summer","redBans","Varus",1,"17","1.20","1421"
"2016","Summer","redBans","Alistar",1,"17","1.20","1421"
"2016","Summer","redBans","Lucian",1,"15","1.06","1421"
"2016","Summer","redBans","Hecarim",1,"15","1.06","1421"
"2016","Summer","redBans","Olaf",1,"14","0.99","1421"
"2016","Summer","redBans","TahmKench",1,"14","0.99","1421"
"2016","Summer","redBans","Anivia",1,"13","0.91","1421"
"2016","Summer","redBans","Gnar",1,"13","0.91","1421"
"2016","Summer","redBans","Rumble",1,"13","0.91","1421"
"2016","Summer","redBans","Irelia",1,"13","0.91","1421"
"2016","Summer","redBans","Lissandra",1,"12","0.84","1421"
"2016","Summer","redBans","Twitch",1,"12","0.84","1421"
"2016","Summer","redBans","Fiora",1,"12","0.84","1421"
"2016","Summer","redBans","Ashe",1,"11","0.77","1421"
"2016","Summer","redBans","Fizz",1,"11","0.77","1421"
"2016","Summer","redBans","Ekko",1,"11","0.77","1421"
"2016","Summer","redBans","Kassadin",1,"10","0.70","1421"
"2016","Summer","redBans","Cassiopeia",1,"10","0.70","1421"
"2016","Summer","redBans","Kalista",1,"10","0.70","1421"
"2016","Summer","redBans","Zilean",1,"10","0.70","1421"
"2016","Summer","redBans","Jax",1,"9","0.63","1421"
"2016","Summer","redBans","Soraka",1,"9","0.63","1421"
"2016","Summer","redBans","Swain",1,"7","0.49","1421"
"2016","Summer","redBans","Viktor",1,"7","0.49","1421"
"2016","Summer","redBans","Illaoi",1,"6","0.42","1421"
"2016","Summer","redBans","Gragas",1,"6","0.42","1421"
"2016","Summer","redBans","AurelionSol",1,"6","0.42","1421"
"2016","Summer","redBans","Thresh",1,"6","0.42","1421"
"2016","Summer","redBans","Brand",1,"5","0.35","1421"
"2016","Summer","redBans","Zyra",1,"5","0.35","1421"
"2016","Summer","redBans","Ezreal",1,"4","0.28","1421"
"2016","Summer","redBans","Rengar",1,"3","0.21","1421"
"2016","Summer","redBans","LeeSin",1,"3","0.21","1421"
"2016","Summer","redBans","Draven",1,"3","0.21","1421"
"2016","Summer","redBans","Morgana",1,"3","0.21","1421"
"2016","Summer","redBans","Taric",1,"3","0.21","1421"
"2016","Summer","redBans","Lulu",1,"2","0.14","1421"
"2016","Summer","redBans","Kennen",1,"2","0.14","1421"
"2016","Summer","redBans","Maokai",1,"2","0.14","1421"
"2016","Summer","redBans","Zed",1,"2","0.14","1421"
"2016","Summer","redBans","Poppy",1,"2","0.14","1421"
"2016","Summer","redBans","Graves",1,"2","0.14","1421"
"2016","Summer","redBans","MissFortune",1,"1","0.07","1421"
"2016","Summer","redBans","Sion",1,"1","0.07","1421"
"2016","Summer","redBans","Veigar",1,"1","0.07","1421"
"2016","Summer","redBans","Jayce",1,"1","0.07","1421"
"2016","Summer","redBans","Diana",1,"1","0.07","1421"
"2016","Summer","redBans","Pantheon",1,"1","0.07","1421"
"2016","Summer","redBans","JarvanIV",1,"1","0.07","1421"
"2016","Summer","redBans","Nami",1,"1","0.07","1421"
"2016","Summer","redBans","Mordekaiser",1,"1","0.07","1421"
"2016","Summer","redBans","Vladimir",2,"167","11.78","1418"
"2016","Summer","redBans","Ryze",2,"128","9.03","1418"
"2016","Summer","redBans","Nidalee",2,"108","7.62","1418"
"2016","Summer","redBans","Azir",2,"67","4.72","1418"
"2016","Summer","redBans","Shen",2,"67","4.72","1418"
"2016","Summer","redBans","RekSai",2,"59","4.16","1418"
"2016","Summer","redBans","Kindred",2,"57","4.02","1418"
"2016","Summer","redBans","Trundle",2,"51","3.60","1418"
"2016","Summer","redBans","Sivir",2,"42","2.96","1418"
"2016","Summer","redBans","Bard",2,"39","2.75","1418"
"2016","Summer","redBans","Karma",2,"34","2.40","1418"
"2016","Summer","redBans","Malzahar",2,"33","2.33","1418"
"2016","Summer","redBans","Leblanc",2,"32","2.26","1418"
"2016","Summer","redBans","Gangplank",2,"31","2.19","1418"
"2016","Summer","redBans","Irelia",2,"25","1.76","1418"
"2016","Summer","redBans","Braum",2,"24","1.69","1418"
"2016","Summer","redBans","Syndra",2,"23","1.62","1418"
"2016","Summer","redBans","Swain",2,"23","1.62","1418"
"2016","Summer","redBans","Taliyah",2,"22","1.55","1418"
"2016","Summer","redBans","Elise",2,"21","1.48","1418"
"2016","Summer","redBans","Viktor",2,"20","1.41","1418"
"2016","Summer","redBans","Ashe",2,"19","1.34","1418"
"2016","Summer","redBans","Gragas",2,"18","1.27","1418"
"2016","Summer","redBans","Jhin",2,"17","1.20","1418"
"2016","Summer","redBans","TwistedFate",2,"17","1.20","1418"
"2016","Summer","redBans","Olaf",2,"14","0.99","1418"
"2016","Summer","redBans","Kassadin",2,"14","0.99","1418"
"2016","Summer","redBans","Caitlyn",2,"14","0.99","1418"
"2016","Summer","redBans","Hecarim",2,"14","0.99","1418"
"2016","Summer","redBans","Varus",2,"13","0.92","1418"
"2016","Summer","redBans","Gnar",2,"12","0.85","1418"
"2016","Summer","redBans","TahmKench",2,"12","0.85","1418"
"2016","Summer","redBans","Lissandra",2,"10","0.71","1418"
"2016","Summer","redBans","Jax",2,"9","0.63","1418"
"2016","Summer","redBans","Ekko",2,"9","0.63","1418"
"2016","Summer","redBans","Cassiopeia",2,"9","0.63","1418"
"2016","Summer","redBans","Alistar",2,"9","0.63","1418"
"2016","Summer","redBans","Lucian",2,"8","0.56","1418"
"2016","Summer","redBans","Graves",2,"8","0.56","1418"
"2016","Summer","redBans","Maokai",2,"8","0.56","1418"
"2016","Summer","redBans","AurelionSol",2,"8","0.56","1418"
"2016","Summer","redBans","Anivia",2,"7","0.49","1418"
"2016","Summer","redBans","Soraka",2,"7","0.49","1418"
"2016","Summer","redBans","Kalista",2,"7","0.49","1418"
"2016","Summer","redBans","Thresh",2,"6","0.42","1418"
"2016","Summer","redBans","Zilean",2,"6","0.42","1418"
"2016","Summer","redBans","Zyra",2,"6","0.42","1418"
"2016","Summer","redBans","Poppy",2,"5","0.35","1418"
"2016","Summer","redBans","Illaoi",2,"5","0.35","1418"
"2016","Summer","redBans","Rumble",2,"4","0.28","1418"
"2016","Summer","redBans","Taric",2,"4","0.28","1418"
"2016","Summer","redBans","Leona",2,"4","0.28","1418"
"2016","Summer","redBans","Veigar",2,"4","0.28","1418"
"2016","Summer","redBans","Ezreal",2,"4","0.28","1418"
"2016","Summer","redBans","Fiora",2,"4","0.28","1418"
"2016","Summer","redBans","Zed",2,"3","0.21","1418"
"2016","Summer","redBans","Jayce",2,"3","0.21","1418"
"2016","Summer","redBans","Kennen",2,"3","0.21","1418"
"2016","Summer","redBans","Rengar",2,"3","0.21","1418"
"2016","Summer","redBans","Fizz",2,"3","0.21","1418"
"2016","Summer","redBans","Lulu",2,"2","0.14","1418"
"2016","Summer","redBans","LeeSin",2,"2","0.14","1418"
"2016","Summer","redBans","JarvanIV",2,"1","0.07","1418"
"2016","Summer","redBans","Twitch",2,"1","0.07","1418"
"2016","Summer","redBans","MissFortune",2,"1","0.07","1418"
"2016","Summer","redBans","Zac",2,"1","0.07","1418"
"2016","Summer","redBans","Nautilus",2,"1","0.07","1418"
"2016","Summer","redBans","Diana",2,"1","0.07","1418"
"2016","Summer","redBans","Corki",2,"1","0.07","1418"
"2016","Summer","redBans","Brand",2,"1","0.07","1418"
"2016","Summer","redBans","Blitzcrank",2,"1","0.07","1418"
"2016","Summer","redBans","Jinx",2,"1","0.07","1418"
"2016","Summer","redBans","KogMaw",2,"1","0.07","1418"
"2016","Summer","redBans","Vladimir",3,"163","11.60","1405"
"2016","Summer","redBans","Ryze",3,"121","8.61","1405"
"2016","Summer","redBans","Nidalee",3,"102","7.26","1405"
"2016","Summer","redBans","RekSai",3,"59","4.20","1405"
"2016","Summer","redBans","Azir",3,"56","3.99","1405"
"2016","Summer","redBans","Sivir",3,"55","3.91","1405"
"2016","Summer","redBans","Karma",3,"52","3.70","1405"
"2016","Summer","redBans","Trundle",3,"51","3.63","1405"
"2016","Summer","redBans","Kindred",3,"40","2.85","1405"
"2016","Summer","redBans","Gangplank",3,"37","2.63","1405"
"2016","Summer","redBans","Gragas",3,"35","2.49","1405"
"2016","Summer","redBans","Shen",3,"33","2.35","1405"
"2016","Summer","redBans","Irelia",3,"31","2.21","1405"
"2016","Summer","redBans","Gnar",3,"30","2.14","1405"
"2016","Summer","redBans","Bard",3,"30","2.14","1405"
"2016","Summer","redBans","Ashe",3,"28","1.99","1405"
"2016","Summer","redBans","Malzahar",3,"28","1.99","1405"
"2016","Summer","redBans","Swain",3,"26","1.85","1405"
"2016","Summer","redBans","Syndra",3,"23","1.64","1405"
"2016","Summer","redBans","Braum",3,"22","1.57","1405"
"2016","Summer","redBans","Jhin",3,"21","1.49","1405"
"2016","Summer","redBans","Viktor",3,"20","1.42","1405"
"2016","Summer","redBans","Hecarim",3,"20","1.42","1405"
"2016","Summer","redBans","Lucian",3,"19","1.35","1405"
"2016","Summer","redBans","Elise",3,"19","1.35","1405"
"2016","Summer","redBans","Taliyah",3,"18","1.28","1405"
"2016","Summer","redBans","Olaf",3,"16","1.14","1405"
"2016","Summer","redBans","Cassiopeia",3,"14","1.00","1405"
"2016","Summer","redBans","Maokai",3,"13","0.93","1405"
"2016","Summer","redBans","Fizz",3,"13","0.93","1405"
"2016","Summer","redBans","Ekko",3,"13","0.93","1405"
"2016","Summer","redBans","TwistedFate",3,"12","0.85","1405"
"2016","Summer","redBans","Leblanc",3,"12","0.85","1405"
"2016","Summer","redBans","Alistar",3,"11","0.78","1405"
"2016","Summer","redBans","Jayce",3,"10","0.71","1405"
"2016","Summer","redBans","Kassadin",3,"10","0.71","1405"
"2016","Summer","redBans","Varus",3,"9","0.64","1405"
"2016","Summer","redBans","Fiora",3,"9","0.64","1405"
"2016","Summer","redBans","TahmKench",3,"9","0.64","1405"
"2016","Summer","redBans","Anivia",3,"8","0.57","1405"
"2016","Summer","redBans","AurelionSol",3,"7","0.50","1405"
"2016","Summer","redBans","Thresh",3,"7","0.50","1405"
"2016","Summer","redBans","Caitlyn",3,"7","0.50","1405"
"2016","Summer","redBans","Zyra",3,"7","0.50","1405"
"2016","Summer","redBans","Ezreal",3,"6","0.43","1405"
"2016","Summer","redBans","Lissandra",3,"6","0.43","1405"
"2016","Summer","redBans","Jax",3,"5","0.36","1405"
"2016","Summer","redBans","Nami",3,"5","0.36","1405"
"2016","Summer","redBans","Zilean",3,"5","0.36","1405"
"2016","Summer","redBans","Corki",3,"5","0.36","1405"
"2016","Summer","redBans","Kennen",3,"4","0.28","1405"
"2016","Summer","redBans","Soraka",3,"4","0.28","1405"
"2016","Summer","redBans","Poppy",3,"4","0.28","1405"
"2016","Summer","redBans","Twitch",3,"4","0.28","1405"
"2016","Summer","redBans","LeeSin",3,"3","0.21","1405"
"2016","Summer","redBans","Graves",3,"3","0.21","1405"
"2016","Summer","redBans","Rumble",3,"3","0.21","1405"
"2016","Summer","redBans","Draven",3,"3","0.21","1405"
"2016","Summer","redBans","Zed",3,"3","0.21","1405"
"2016","Summer","redBans","Brand",3,"2","0.14","1405"
"2016","Summer","redBans","KogMaw",3,"2","0.14","1405"
"2016","Summer","redBans","Illaoi",3,"2","0.14","1405"
"2016","Summer","redBans","Lulu",3,"1","0.07","1405"
"2016","Summer","redBans","Diana",3,"1","0.07","1405"
"2016","Summer","redBans","Rengar",3,"1","0.07","1405"
"2016","Summer","redBans","Veigar",3,"1","0.07","1405"
"2016","Summer","redBans","XinZhao",3,"1","0.07","1405"
"2016","Summer","redBans","Zac",3,"1","0.07","1405"
"2016","Summer","redBans","Nautilus",3,"1","0.07","1405"
"2016","Summer","redBans","Janna",3,"1","0.07","1405"
